date,y_true,fcast_comby,hmean,nr_comby,dy,ep,dpayr,svar,bmr,ntis,tbl,lty,ltr,dfr,dfy,inf
1980-03-01,-0.106418,-0.00538738763885513,0.0065388935064935065,3,1,0,0,0,0,0,1,0,1,0,0,0
1980-04-01,0.030294,-0.017983624019679303,0.006246259067357513,2,0,0,0,0,0,0,1,0,1,0,0,0
1980-05-01,0.04296,0.017078743696807962,0.006308397932816539,2,0,0,0,0,0,0,1,0,1,0,0,0
1980-06-01,0.021622,0.006347683741648449,0.006402860824742269,2,0,0,0,0,0,0,1,0,1,0,0,0
1980-07-01,0.0621,0.007618826305905854,0.006441984575835476,2,0,0,0,0,0,0,1,0,1,0,0,0
1980-08-01,0.008154,-0.006852942687279657,0.006584697435897436,2,0,0,0,0,0,0,1,0,1,0,0,0
1980-09-01,0.021535,-0.007328643126448521,0.006588710997442456,2,0,0,0,0,0,0,1,0,1,0,0,0
1980-10-01,0.010309,-0.0057240379037030035,0.006626839285714287,2,0,0,0,0,0,0,1,0,1,0,0,0
1980-11-01,0.10041,-0.0011065201895004903,0.006636208651399492,3,1,0,0,0,0,0,1,0,1,0,0,0
1980-12-01,-0.040234,0.002119724460989226,0.006874213197969544,3,1,0,0,0,0,0,1,0,1,0,0,0
1981-01-01,-0.05647,0.0020054492681779016,0.006754951898734179,3,1,0,0,0,0,0,1,0,1,0,0,0
1981-02-01,0.010867,-0.0024835465360217666,0.006595292929292931,3,1,0,0,0,0,0,1,0,1,0,0,0
1981-03-01,0.027585,-0.0043178337044938704,0.0066060528967254424,3,1,0,0,0,0,0,1,0,1,0,0,0
1981-04-01,-0.032311,0.004666754822835448,0.00665876381909548,3,1,0,0,0,0,0,1,0,1,0,0,0
1981-05-01,-0.004261,-0.0038879835424788143,0.00656109523809524,3,1,0,0,0,0,0,1,0,1,0,0,0
1981-06-01,-0.019755,0.004226370289995975,0.006534040000000002,3,1,0,0,0,0,0,1,0,1,0,0,0
1981-07-01,-0.012786,-0.0013284153251615605,0.006468481296758107,3,1,0,0,0,0,0,1,0,1,0,0,0
1981-08-01,-0.06794,-0.0028235397956733427,0.006420584577114428,3,1,0,0,0,0,0,1,0,1,0,0,0
1981-09-01,-0.063266,-0.004367654463728257,0.00623606699751861,3,1,0,0,0,0,0,1,0,1,0,0,0
1981-10-01,0.039715,-0.008786600093168388,0.006064032178217822,2,0,0,0,0,0,0,1,0,1,0,0,0
1981-11-01,0.031727,0.0064355317119755995,0.006147120987654322,2,0,0,0,0,0,0,1,0,1,0,0,0
1981-12-01,-0.037759,0.01774279512793732,0.006210125615763547,2,0,0,0,0,0,0,1,0,1,0,0,0
1982-01-01,-0.024067,-0.002023897385005242,0.006102093366093367,3,1,0,0,0,0,0,1,0,1,0,0,0
1982-02-01,-0.058441,-0.002536312327749165,0.006028149509803922,2,0,0,0,0,0,0,1,0,1,0,0,0
1982-03-01,-0.016005,-0.002964074883220336,0.005870523227383863,2,0,0,0,0,0,0,1,0,1,0,0,0
1982-04-01,0.03175,-0.0015552486910972397,0.0058171682926829275,2,0,0,0,0,0,0,1,0,1,0,0,0
1982-05-01,-0.040805,0.00042989668950471887,0.005880265206812653,2,0,0,0,0,0,0,1,0,1,0,0,0
1982-06-01,-0.026379,-0.0028705215145798896,0.00576695145631068,2,0,0,0,0,0,0,1,0,1,0,0,0
1982-07-01,-0.029799,-0.0061385307176296,0.005689116222760291,2,0,0,0,0,0,0,1,0,1,0,0,0
1982-08-01,0.116902,0.002610276723088281,0.0056033961352657015,2,0,0,0,0,0,0,1,0,1,0,0,0
1982-09-01,0.002896,0.010253453828388819,0.005871585542168676,2,0,0,0,0,0,0,1,0,1,0,0,0
1982-10-01,0.108763,0.008956538456385133,0.005864432692307692,2,0,0,0,0,0,0,1,0,1,0,0,0
1982-11-01,0.039854,0.010447615049495032,0.006111191846522783,2,0,0,0,0,0,0,1,0,1,0,0,0
1982-12-01,0.010535,0.0022354214839081983,0.006191916267942585,2,0,0,0,0,0,0,1,0,1,0,0,0
1983-01-01,0.028593,0.0064049127112340235,0.006202281622911697,2,0,0,0,0,0,0,1,0,1,0,0,0
1983-02-01,0.018833,-0.001369600018347594,0.006255592857142858,2,0,0,0,0,0,0,1,0,1,0,0,0
1983-03-01,0.02927,0.008660193014020254,0.006285467933491688,2,0,0,0,0,0,0,1,0,1,0,0,0
1983-04-01,0.069419,0.0010671350919746357,0.006339933649289101,2,0,0,0,0,0,0,1,0,1,0,0,0
1983-05-01,-0.012787,0.00758218170998395,0.006489056737588653,3,1,0,0,0,0,0,1,0,1,0,0,0
1983-06-01,0.03007,0.000879840236340333,0.006443594339622642,3,1,0,0,0,0,0,1,0,1,0,0,0
1983-07-01,-0.037938,0.00426206817067917,0.006499185882352942,3,1,0,0,0,0,0,1,0,1,0,0,0
1983-08-01,0.008464,-0.0005347890090514525,0.00639487323943662,3,1,0,0,0,0,0,1,0,1,0,0,0
1983-09-01,0.006505,0.003644241714342706,0.006399718969555036,3,1,0,0,0,0,0,1,0,1,0,0,0
1983-10-01,-0.020708,0.007679569445424305,0.006399964953271029,3,1,0,0,0,0,0,1,0,1,0,0,0
1983-11-01,0.016246,0.002779269496440506,0.006336776223776225,3,1,0,0,0,0,0,1,0,1,0,0,0
1983-12-01,-0.012749,0.005328297239303341,0.00635982093023256,3,1,0,0,0,0,0,1,0,1,0,0,0
1984-01-01,-0.011198,0.003113608492081673,0.006315484918793505,3,1,0,0,0,0,0,1,0,1,0,0,0
1984-02-01,-0.041634,0.005599651513968698,0.006274944444444447,3,1,0,0,0,0,0,1,0,1,0,0,0
1984-03-01,0.010195,0.0021849907590531918,0.006164300230946884,3,1,0,0,0,0,0,1,0,1,0,0,0
1984-04-01,-0.000519,0.002399420848948273,0.0061735875576036875,3,1,0,0,0,0,0,1,0,1,0,0,0
1984-05-01,-0.061231,0.0026655690565916663,0.006158202298850575,3,1,0,0,0,0,0,1,0,1,0,0,0
1984-06-01,0.015137,-0.005337330980094672,0.006003639908256882,2,0,0,0,0,0,0,1,0,1,0,0,0
1984-07-01,-0.021265,0.0047002600207962,0.006024540045766591,3,1,0,0,0,0,0,1,0,1,0,0,0
1984-08-01,0.104238,0.007954034826656157,0.005962235159817353,2,0,0,0,0,0,0,1,0,1,0,0,0
1984-09-01,-0.008364,0.005768959073858325,0.006186097949886106,3,1,0,0,0,0,0,1,0,1,0,0,0
1984-10-01,-0.005269,0.004641353948495847,0.006153029545454547,2,0,0,0,0,0,0,1,0,1,0,0,0
1984-11-01,-0.019841,0.007806152784367464,0.006127129251700681,2,0,0,0,0,0,0,1,0,1,0,0,0
1984-12-01,0.018256,0.003443017770992775,0.006068377828054299,2,0,0,0,0,0,0,1,0,1,0,0,0
1985-01-01,0.070468,0.0037179845156835685,0.006095889390519188,2,0,0,0,0,0,0,1,0,1,0,0,0
1985-02-01,0.007666,0.007753356307044581,0.0062408716216216225,3,1,0,0,0,0,0,1,0,1,0,0,0
1985-03-01,-0.006436,0.0002708720265911828,0.006244074157303372,3,1,0,0,0,0,0,1,0,1,0,0,0
1985-04-01,-0.009904,0.006303101878064078,0.006215643497757849,3,1,0,0,0,0,0,1,0,1,0,0,0
1985-05-01,0.05554,0.006092310193230782,0.006179581655480985,3,1,0,0,0,0,0,1,0,1,0,0,0
1985-06-01,0.009465,0.01172672328074649,0.006289761160714287,3,1,0,0,0,0,0,1,0,1,0,0,0
1985-07-01,-0.008821,0.005780512539364427,0.006296832962138086,3,1,0,0,0,0,0,1,0,1,0,0,0
1985-08-01,-0.012673,0.0031439414239733763,0.0062632377777777784,3,1,0,0,0,0,0,1,0,1,0,0,0
1985-09-01,-0.038748,0.00648285064807199,0.006221250554323726,3,1,0,0,0,0,0,1,0,1,0,0,0
1985-10-01,0.039079,0.004411069845406128,0.006121761061946904,3,1,0,0,0,0,0,1,0,1,0,0,0
1985-11-01,0.065387,0.007438574711640152,0.006194514348785873,3,1,0,0,0,0,0,1,0,1,0,0,0
1985-12-01,0.042056,0.007788989278774937,0.006324894273127754,3,1,0,0,0,0,0,1,0,1,0,0,0
1986-01-01,-0.001794,0.008656160345225927,0.006403424175824177,3,1,0,0,0,0,0,1,0,1,0,0,0
1986-02-01,0.070925,0.003954303979464218,0.006385447368421054,3,1,0,0,0,0,0,1,0,1,0,0,0
1986-03-01,0.050532,0.013047204581997545,0.006526671772428885,3,1,0,0,0,0,0,1,0,1,0,0,0
1986-04-01,-0.019348,0.013811569127774228,0.006622753275109172,2,0,0,0,0,0,0,1,0,1,0,0,0
1986-05-01,0.050126,0.0035421035242313545,0.006566172113289762,3,1,0,0,0,0,0,1,0,1,0,0,0
1986-06-01,0.010844,0.0006069743504930194,0.006660867391304349,3,1,0,0,0,0,0,1,0,1,0,0,0
1986-07-01,-0.062741,0.008489736725623398,0.006669941431670284,3,1,0,0,0,0,0,1,0,1,0,0,0
1986-08-01,0.069217,0.003235761821577141,0.006519701298701301,3,1,0,0,0,0,0,1,0,1,0,0,0
1986-09-01,-0.087843,0.00817865643649099,0.006655116630669549,3,1,0,0,0,0,0,1,0,1,0,0,0
1986-10-01,0.052038,0.00121461382779337,0.0064514568965517265,3,1,0,0,0,0,0,1,0,1,0,0,0
1986-11-01,0.020276,0.00687523510178212,0.006549492473118282,3,1,0,0,0,0,0,1,0,1,0,0,0
1986-12-01,-0.031413,0.00625378519069088,0.006578948497854078,3,1,0,0,0,0,0,1,0,1,0,0,0
1987-01-01,0.130283,0.00431639320796675,0.006497595289079229,3,1,0,0,0,0,0,1,0,1,0,0,0
1987-02-01,0.037578,0.0059320138681336065,0.006762094017094017,3,1,0,0,0,0,0,1,0,1,0,0,0
1987-03-01,0.022036,0.00532539588293601,0.006827799573560767,3,1,0,0,0,0,0,1,0,1,0,0,0
1987-04-01,-0.013745,0.0026695690030732063,0.006860157446808511,3,1,0,0,0,0,0,1,0,1,0,0,0
1987-05-01,0.004728,0.0009931059030870017,0.006816409766454352,3,1,0,0,0,0,0,1,0,1,0,0,0
1987-06-01,0.04634,0.0032682944900105973,0.006811985169491525,3,1,0,0,0,0,0,1,0,1,0,0,0
1987-07-01,0.045043,0.004568591454634918,0.006895553911205074,3,1,0,0,0,0,0,1,0,1,0,0,0
1987-08-01,0.034508,0.002855184457065035,0.006976033755274261,3,1,0,0,0,0,0,1,0,1,0,0,0
1987-09-01,-0.02664,0.0025986355003554114,0.007033995789473684,3,1,0,0,0,0,0,1,0,1,0,0,0
1987-10-01,-0.220295,0.0009110385855605529,0.006963252100840337,3,1,0,0,0,0,0,1,0,1,0,0,0
1987-11-01,-0.087874,0.006610975667020457,0.006486819706498952,3,1,0,0,0,0,0,1,0,1,0,0,0
1987-12-01,0.070422,0.004591590846187727,0.0062894121338912135,3,1,0,0,0,0,0,1,0,1,0,0,0
1988-01-01,0.038812,0.0062404864705132455,0.006423300626304802,3,1,0,0,0,0,0,1,0,1,0,0,0
1988-02-01,0.044545,0.008778742427607386,0.006490777083333334,3,1,0,0,0,0,0,1,0,1,0,0,0
1988-03-01,-0.035447,0.005014564901429313,0.006569891891891892,3,1,0,0,0,0,0,1,0,1,0,0,0
1988-04-01,0.006116,0.0023575374255330223,0.006482719917012448,3,1,0,0,0,0,0,1,0,1,0,0,0
1988-05-01,0.003412,0.0035434230223528843,0.006481960662525881,3,1,0,0,0,0,0,1,0,1,0,0,0
1988-06-01,0.042576,0.00369153543220532,0.006475617768595041,3,1,0,0,0,0,0,1,0,1,0,0,0
1988-07-01,-0.009358,0.006553782654947648,0.0065500515463917525,3,1,0,0,0,0,0,1,0,1,0,0,0
1988-08-01,-0.037588,0.0028416580837187047,0.006517318930041152,3,1,0,0,0,0,0,1,0,1,0,0,0
1988-09-01,0.036839,0.0039985979365932366,0.006426753593429158,3,1,0,0,0,0,0,1,0,1,0,0,0
1988-10-01,0.020691,0.006125799135326345,0.006489073770491804,3,1,0,0,0,0,0,1,0,1,0,0,0
1988-11-01,-0.020455,0.005647895910657602,0.006518116564417178,3,1,0,0,0,0,0,1,0,1,0,0,0
1988-12-01,0.012853,0.002166215960021147,0.006463069387755102,3,1,0,0,0,0,0,1,0,1,0,0,0
1989-01-01,0.066003,0.004101884580353615,0.006476083503054989,3,1,0,0,0,0,0,1,0,1,0,0,0
1989-02-01,-0.030531,0.004654587229894851,0.006597073170731706,3,1,0,0,0,0,0,1,0,1,0,0,0
1989-03-01,0.016938,0.001625174757247357,0.006521762677484786,3,1,0,0,0,0,0,1,0,1,0,0,0
1989-04-01,0.045007,0.0036237024982650906,0.006542848178137651,3,1,0,0,0,0,0,1,0,1,0,0,0
1989-05-01,0.034322,0.004007666804873091,0.0066205535353535344,3,1,0,0,0,0,0,1,0,1,0,0,0
1989-06-01,-0.013511,0.005402259390657526,0.006676403225806451,3,1,0,0,0,0,0,1,0,1,0,0,0
1989-07-01,0.082953,0.006210487147171759,0.006635784708249497,3,1,0,0,0,0,0,1,0,1,0,0,0
1989-08-01,0.012853,0.004957531379549426,0.0067890321285140574,3,1,0,0,0,0,0,1,0,1,0,0,0
1989-09-01,-0.011404,0.0013172571278879653,0.0068011843687374755,3,1,0,0,0,0,0,1,0,1,0,0,0
1989-10-01,-0.030139,0.003041872630481071,0.006764774,3,1,0,0,0,0,0,1,0,1,0,0,0
1989-11-01,0.013679,0.005440348776513312,0.00669111377245509,3,1,0,0,0,0,0,1,0,1,0,0,0
1989-12-01,0.015757,0.003748830801904123,0.006705033864541833,3,1,0,0,0,0,0,1,0,1,0,0,0
1990-01-01,-0.073761,0.0032841793495336433,0.006723029821073558,3,1,0,0,0,0,0,1,0,1,0,0,0
1990-02-01,0.007681,0.0007432545262505552,0.006563339285714285,3,1,0,0,0,0,0,1,0,1,0,0,0
1990-03-01,0.020888,0.0033507015515382853,0.006565552475247524,3,1,0,0,0,0,0,1,0,1,0,0,0
1990-04-01,-0.030904,0.0031878022838753768,0.00659385770750988,3,1,0,0,0,0,0,1,0,1,0,0,0
1990-05-01,0.090519,0.0020805033097541265,0.006519897435897435,3,1,0,0,0,0,0,1,0,1,0,0,0
1990-06-01,-0.013554,0.0064268531901348945,0.0066852499999999985,3,1,0,0,0,0,0,1,0,1,0,0,0
1990-07-01,-0.010754,0.004698369862780705,0.006645487229862474,3,1,0,0,0,0,0,1,0,1,0,0,0
1990-08-01,-0.097601,0.004043068644457069,0.006611370588235293,3,1,0,0,0,0,0,1,0,1,0,0,0
1990-09-01,-0.055559,0.0007933009709467665,0.006407432485322895,3,1,0,0,0,0,0,1,0,1,0,0,0
1990-10-01,-0.009597,0.004692790232395632,0.006286404296874998,3,1,0,0,0,0,0,1,0,1,0,0,0
1990-11-01,0.057761,0.005846012916126228,0.006255442495126704,3,1,0,0,0,0,0,1,0,1,0,0,0
1990-12-01,0.022287,0.007371630634781387,0.006355647859922179,3,1,0,0,0,0,0,1,0,1,0,0,0
1991-01-01,0.039001,0.005855103481507428,0.006386582524271846,3,1,0,0,0,0,0,1,0,1,0,0,0
1991-02-01,0.066365,0.005636817769454928,0.006449788759689923,3,1,0,0,0,0,0,1,0,1,0,0,0
1991-03-01,0.019554,0.004979676747093486,0.0065656789168278525,3,1,0,0,0,0,0,1,0,1,0,0,0
1991-04-01,-0.002132,0.004619326845669799,0.0065907528957528955,3,1,0,0,0,0,0,1,0,1,0,0,0
1991-05-01,0.03763,0.00525320431914767,0.006573946050096338,3,1,0,0,0,0,0,1,0,1,0,0,0
1991-06-01,-0.050057,0.0045409976231228985,0.00663366923076923,3,1,0,0,0,0,0,1,0,1,0,0,0
1991-07-01,0.042326,0.0036345150764085774,0.006524857965451055,3,1,0,0,0,0,0,1,0,1,0,0,0
1991-08-01,0.018985,0.005525908873157699,0.006593442528735632,3,1,0,0,0,0,0,1,0,1,0,0,0
1991-09-01,-0.021461,0.006576225189764033,0.006617135755258126,3,1,0,0,0,0,0,1,0,1,0,0,0
1991-10-01,0.008858,0.00623312910282918,0.0065635515267175575,3,1,0,0,0,0,0,1,0,1,0,0,0
1991-11-01,-0.044414,0.004872385752009302,0.006567921904761904,3,1,0,0,0,0,0,1,0,1,0,0,0
1991-12-01,0.110189,0.005098768053471518,0.006470998098859315,3,1,0,0,0,0,0,1,0,1,0,0,0
1992-01-01,-0.022148,0.009119426286466765,0.006667806451612903,3,1,0,0,0,0,0,1,0,1,0,0,0
1992-02-01,0.009465,0.0027687605843026105,0.00661323106060606,3,1,0,0,0,0,0,1,0,1,0,0,0
1992-03-01,-0.02227,0.005301122490341322,0.006618621928166352,3,1,0,0,0,0,0,1,0,1,0,0,0
1992-04-01,0.025214,0.004152771602537293,0.0065641150943396235,3,1,0,0,0,0,0,1,0,1,0,0,0
1992-05-01,0.00165,0.005201802687439243,0.006599237288135594,3,1,0,0,0,0,0,1,0,1,0,0,0
1992-06-01,-0.01783,0.006422963047880942,0.006589934210526317,3,1,0,0,0,0,0,1,0,1,0,0,0
1992-07-01,0.037724,0.006071842540890619,0.006544118198874298,3,1,0,0,0,0,0,1,0,1,0,0,0
1992-08-01,-0.023715,0.007781084703663295,0.006602507490636705,3,1,0,0,0,0,0,1,0,1,0,0,0
1992-09-01,0.00874,0.005502037348212062,0.00654583925233645,3,1,0,0,0,0,0,1,0,1,0,0,0
1992-10-01,0.002196,0.006492035802464634,0.0065499328358208965,3,1,0,0,0,0,0,1,0,1,0,0,0
1992-11-01,0.031494,0.0041562641333180534,0.006541824953445066,3,1,0,0,0,0,0,1,0,1,0,0,0
1992-12-01,0.01108,0.0053257562754036635,0.006588204460966544,3,1,0,0,0,0,0,1,0,1,0,0,0
1993-01-01,0.004482,0.006462422999206585,0.006596538033395177,3,1,0,0,0,0,0,1,0,1,0,0,0
1993-02-01,0.011226,0.00671113498794981,0.0065926222222222235,3,1,0,0,0,0,0,1,0,1,0,0,0
1993-03-01,0.019002,0.007206047368086295,0.006601186691312386,3,1,0,0,0,0,0,1,0,1,0,0,0
1993-04-01,-0.027019,0.005210470828317273,0.006624066420664208,3,1,0,0,0,0,0,1,0,1,0,0,0
1993-05-01,0.023859,0.00531291960731016,0.006562108655616944,3,1,0,0,0,0,0,1,0,1,0,0,0
1993-06-01,0.001266,0.005398618317776404,0.006593904411764707,3,1,0,0,0,0,0,1,0,1,0,0,0
1993-07-01,-0.007093,0.007557480885052141,0.006584128440366974,3,1,0,0,0,0,0,1,0,1,0,0,0
1993-08-01,0.035031,0.006001993594659674,0.006559078754578756,3,1,0,0,0,0,0,1,0,1,0,0,0
1993-09-01,-0.010082,0.007540473784440308,0.00661112979890311,3,1,0,0,0,0,0,1,0,1,0,0,0
1993-10-01,0.017284,0.004807748587693368,0.00658066788321168,3,1,0,0,0,0,0,1,0,1,0,0,0
1993-11-01,-0.010855,0.005412653920460562,0.006600163934426231,3,1,0,0,0,0,0,1,0,1,0,0,0
1993-12-01,0.010146,0.0031334519540658083,0.006568427272727275,3,1,0,0,0,0,0,1,0,1,0,0,0
1994-01-01,0.031129,0.00493375403311068,0.006574920145190565,3,1,0,0,0,0,0,1,0,1,0,0,0
1994-02-01,-0.029661,0.006357044232568168,0.006619402173913045,3,1,0,0,0,0,0,1,0,1,0,0,0
1994-03-01,-0.045556,0.0018726816477417517,0.006553795660036168,3,1,0,0,0,0,0,1,0,1,0,0,0
1994-04-01,0.010117,0.00208751185848018,0.006459734657039713,3,1,0,0,0,0,0,1,0,1,0,0,0
1994-05-01,0.013609,0.0038184170115234273,0.006466324324324327,3,1,0,0,0,0,0,1,0,1,0,0,0
1994-06-01,-0.027862,0.003920178628958143,0.006479170863309356,3,1,0,0,0,0,0,1,0,1,0,0,0
1994-07-01,0.029614,0.0036552282167452844,0.006417517055655299,3,1,0,0,0,0,0,1,0,1,0,0,0
1994-08-01,0.038541,0.006526846713341181,0.006459087813620075,3,1,0,0,0,0,0,1,0,1,0,0,0
1994-09-01,-0.02764,0.0037101993881706184,0.006516479427549198,3,1,0,0,0,0,0,1,0,1,0,0,0
1994-10-01,0.018919,0.0018143902298351736,0.006455485714285718,3,1,0,0,0,0,0,1,0,1,0,0,0
1994-11-01,-0.040048,0.0037807816119581165,0.006477702317290556,3,1,0,0,0,0,0,1,0,1,0,0,0
1994-12-01,0.011255,0.0038684305838662444,0.006394916370106763,3,1,0,0,0,0,0,1,0,1,0,0,0
1995-01-01,0.0216,0.004637243713137945,0.006403548845470693,3,1,0,0,0,0,0,1,0,1,0,0,0
1995-02-01,0.035028,0.0052131599188714834,0.0064304929078014186,3,1,0,0,0,0,0,1,0,1,0,0,0
1995-03-01,0.025334,0.005146839133584589,0.00648110796460177,3,1,0,0,0,0,0,1,0,1,0,0,0
1995-04-01,0.024795,0.0038601476002349624,0.006514416961130742,3,1,0,0,0,0,0,1,0,1,0,0,0
1995-05-01,0.035409,0.0043000075990339255,0.006546657848324515,3,1,0,0,0,0,0,1,0,1,0,0,0
1995-06-01,0.018755,0.007921524100841808,0.006597471830985916,3,1,0,0,0,0,0,1,0,1,0,0,0
1995-07-01,0.028705,0.00396903625469384,0.0066188383128295255,3,1,0,0,0,0,0,1,0,1,0,0,0
1995-08-01,-0.001005,0.002179456679447019,0.006657585964912281,3,1,0,0,0,0,0,1,0,1,0,0,0
1995-09-01,0.037402,0.004422227429724157,0.006644166374781086,3,1,0,0,0,0,0,1,0,1,0,0,0
1995-10-01,-0.007742,0.004323237227967058,0.006697938811188812,3,1,0,0,0,0,0,1,0,1,0,0,0
1995-11-01,0.039479,0.004754234515297884,0.006672738219895289,3,1,0,0,0,0,0,1,0,1,0,0,0
1995-12-01,0.013443,0.0046623120946671795,0.0067298919860627185,3,1,0,0,0,0,0,1,0,1,0,0,0
1996-01-01,0.029961,0.004786276927050295,0.0067415669565217395,3,1,0,0,0,0,0,1,0,1,0,0,0
1996-02-01,0.005788,0.003185168610794481,0.006781878472222223,3,1,0,0,0,0,0,1,0,1,0,0,0
1996-03-01,0.005685,0.00021726480486009494,0.006780155979202774,3,1,0,0,0,0,0,1,0,1,0,0,0
1996-04-01,0.011233,0.0018696574346847544,0.006778261245674741,3,1,0,0,0,0,0,1,0,1,0,0,0
1996-05-01,0.020657,0.002206772076575821,0.006785955094991364,3,1,0,0,0,0,0,1,0,1,0,0,0
1996-06-01,-7.2e-5,0.0028805541984163185,0.006809870689655172,3,1,0,0,0,0,0,1,0,1,0,0,0
1996-07-01,-0.048441,0.004287866947045565,0.006798025817555938,3,1,0,0,0,0,0,1,0,1,0,0,0
1996-08-01,0.017428,0.0029860413537104633,0.006703113402061856,3,1,0,0,0,0,0,1,0,1,0,0,0
1996-09-01,0.051935,0.002532080137411387,0.006721509433962264,3,1,0,0,0,0,0,1,0,1,0,0,0
1996-10-01,0.022398,0.005194280270885518,0.006798929794520548,3,1,0,0,0,0,0,1,0,1,0,0,0
1996-11-01,0.072255,0.005732228102531995,0.0068255948717948715,3,1,0,0,0,0,0,1,0,1,0,0,0
1996-12-01,-0.023915,0.0056452991112876565,0.006937249146757678,3,1,0,0,0,0,0,1,0,1,0,0,0
1997-01-01,0.058179,0.0015511571661136509,0.006884689948892674,3,1,0,0,0,0,0,1,0,1,0,0,0
1997-02-01,0.003252,0.0030151413491088124,0.006971925170068027,3,1,0,0,0,0,0,1,0,1,0,0,0
1997-03-01,-0.045553,0.0032348498437338347,0.006965609507640067,3,1,0,0,0,0,0,1,0,1,0,0,0
1997-04-01,0.055974,0.0014255963931457541,0.006876594915254237,3,1,0,0,0,0,0,1,0,1,0,0,0
1997-05-01,0.057101,0.004859034269469141,0.0069596700507614205,3,1,0,0,0,0,0,1,0,1,0,0,0
1997-06-01,0.039203,0.007473559982379174,0.007044368243243243,2,0,0,0,0,0,0,1,0,1,0,0,0
1997-07-01,0.076688,0.008484434412592947,0.007098598650927487,2,0,0,0,0,0,0,1,0,1,0,0,0
1997-08-01,-0.05927,0.012351115477588596,0.007215752525252527,2,0,0,0,0,0,0,1,0,1,0,0,0
1997-09-01,0.049786,0.003985826155667142,0.007104011764705885,2,0,0,0,0,0,0,1,0,1,0,0,0
1997-10-01,-0.037005,0.009418644161875106,0.007175625838926177,2,0,0,0,0,0,0,1,0,1,0,0,0
1997-11-01,0.042121,0.009477649491375332,0.007101621440536016,2,0,0,0,0,0,0,1,0,1,0,0,0
1997-12-01,0.013247,0.007876960302696454,0.007160182274247495,2,0,0,0,0,0,0,1,0,1,0,0,0
1998-01-01,0.007194,0.008159452836688364,0.007170343906510853,2,0,0,0,0,0,0,1,0,1,0,0,0
1998-02-01,0.067656,0.00838385028996657,0.0071703833333333356,2,0,0,0,0,0,0,1,0,1,0,0,0
1998-03-01,0.047436,0.006243251412171302,0.0072710249584026655,2,0,0,0,0,0,0,1,0,1,0,0,0
1998-04-01,0.007375,0.007152284673265188,0.007337744186046515,2,0,0,0,0,0,0,1,0,1,0,0,0
1998-05-01,-0.021974,0.0072260523045076346,0.007337805970149257,2,0,0,0,0,0,0,1,0,1,0,0,0
1998-06-01,0.03697,0.008398253382904073,0.007289276490066228,2,0,0,0,0,0,0,1,0,1,0,0,0
1998-07-01,-0.014209,0.00884216821119583,0.0073383355371900855,2,0,0,0,0,0,0,1,0,1,0,0,0
1998-08-01,-0.147124,0.006645585766329086,0.007302778877887791,2,0,0,0,0,0,0,1,0,1,0,0,0
1998-09-01,0.058876,0.010593640380070839,0.007048369028006593,2,0,0,0,0,0,0,1,0,1,0,0,0
1998-10-01,0.075511,0.010413961824330313,0.0071336118421052655,2,0,0,0,0,0,0,1,0,1,0,0,0
1998-11-01,0.058964,0.005774402743947887,0.007245889983579641,2,0,0,0,0,0,0,1,0,1,0,0,0
1998-12-01,0.056573,0.008248986071569219,0.007330673770491803,2,0,0,0,0,0,0,1,0,1,0,0,0
1999-01-01,0.039,0.007238021456592408,0.007411266775777414,2,0,0,0,0,0,0,1,0,1,0,0,0
1999-02-01,-0.035435,0.008646229007997323,0.007462882352941176,2,0,0,0,0,0,0,1,0,1,0,0,0
1999-03-01,0.035479,0.00302045789729029,0.007392902120717782,2,0,0,0,0,0,0,1,0,1,0,0,0
1999-04-01,0.033259,0.0074563255630059515,0.007438644951140065,2,0,0,0,0,0,0,1,0,1,0,0,0
1999-05-01,-0.026859,0.007863321425577925,0.007480629268292683,2,0,0,0,0,0,0,1,0,1,0,0,0
1999-06-01,0.051031,0.0059320179817857616,0.007424883116883117,2,0,0,0,0,0,0,1,0,1,0,0,0
1999-07-01,-0.03422,0.006848782336628252,0.0074955575364667746,2,0,0,0,0,0,0,1,0,1,0,0,0
1999-08-01,-0.008789,0.006798121903910156,0.007428056634304207,2,0,0,0,0,0,0,1,0,1,0,0,0
1999-09-01,-0.031979,0.006826153506451197,0.007401857835218093,2,0,0,0,0,0,0,1,0,1,0,0,0
1999-10-01,0.060338,0.007920596270542327,0.007338340322580645,2,0,0,0,0,0,0,1,0,1,0,0,0
1999-11-01,0.016922,0.007064206323280437,0.007423685990338163,2,0,0,0,0,0,0,1,0,1,0,0,0
1999-12-01,0.058979,0.0065024570889035275,0.007438956591639871,2,0,0,0,0,0,0,1,0,1,0,0,0
2000-01-01,-0.05403,0.0057179708352777196,0.007521685393258426,2,0,0,0,0,0,0,1,0,1,0,0,0
2000-02-01,-0.021558,0.00868450456517489,0.007423044871794871,2,0,0,0,0,0,0,1,0,1,0,0,0
2000-03-01,0.094188,0.008730060471348926,0.007376675199999999,2,0,0,0,0,0,0,1,0,1,0,0,0
2000-04-01,-0.036285,0.009675926675903944,0.007515351437699681,2,0,0,0,0,0,0,1,0,1,0,0,0
2000-05-01,-0.026904,0.0058907856246224926,0.007445494417862839,2,0,0,0,0,0,0,1,0,1,0,0,0
2000-06-01,0.021219,0.0059069496417925894,0.007390797770700637,2,0,0,0,0,0,0,1,0,1,0,0,0
