date,y_true,fcast_glp,hmean,nr_glp,dy,ep,dpayr,svar,bmr,ntis,tbl,lty,ltr,dfr,dfy,inf
1972-03-01,0.004815,0.00688709386425678,0.008734190311418685,6.9883,0.5909,0.5511,0.5614,0.4421,0.5579,0.575,0.8489,0.5694,0.7382,0.5434,0.5669,0.4431
1972-04-01,0.002776,0.002237545063499322,0.008720675862068967,6.4501,0.5341,0.5006,0.5101,0.3897,0.5172,0.5206,0.8408,0.525,0.7128,0.4908,0.517,0.3914
1972-05-01,0.019119,0.004189578856521408,0.008700247422680413,6.8931,0.5738,0.5343,0.5546,0.4344,0.5499,0.5599,0.8485,0.568,0.7411,0.5263,0.5664,0.4359
1972-06-01,-0.023156,0.009436343976724703,0.008735928082191782,6.787,0.5589,0.5282,0.539,0.4212,0.5505,0.5472,0.8504,0.5482,0.7313,0.5223,0.5656,0.4242
1972-07-01,0.000345,0.001682399222301641,0.008627081911262798,6.8531,0.5869,0.5337,0.5549,0.4264,0.5518,0.5686,0.8329,0.5617,0.7134,0.5251,0.5631,0.4346
1972-08-01,0.036325,0.007990045123724775,0.008598911564625849,6.9335,0.587,0.5429,0.5701,0.433,0.5582,0.56,0.8489,0.5638,0.7241,0.5386,0.5646,0.4423
1972-09-01,-0.006177,0.0030777871068865346,0.008692898305084745,6.7875,0.5723,0.5205,0.5426,0.4173,0.5415,0.55,0.845,0.5529,0.7228,0.5325,0.5583,0.4318
1972-10-01,0.007478,-0.002436090396774124,0.008642662162162161,7.1591,0.6008,0.5596,0.5811,0.458,0.5768,0.5846,0.8563,0.5775,0.7488,0.5612,0.5926,0.4618
1972-11-01,0.046297,0.004864180028369389,0.00863874074074074,7.008,0.5858,0.5401,0.5596,0.44,0.5698,0.579,0.8507,0.5625,0.7466,0.5491,0.5748,0.45
1972-12-01,0.009963,0.0036379790853641224,0.008765110738255033,6.8757,0.5622,0.5307,0.5403,0.4309,0.5578,0.5462,0.8559,0.5508,0.7409,0.5497,0.565,0.4453
1973-01-01,-0.020452,-0.007123417694310346,0.008769117056856186,7.0164,0.58,0.5416,0.5543,0.4413,0.5721,0.5555,0.8528,0.5689,0.7581,0.554,0.5793,0.4585
1973-02-01,-0.038218,-0.011510455753759575,0.00867171333333333,6.8141,0.5618,0.5255,0.5309,0.4218,0.5639,0.5406,0.8494,0.5408,0.7571,0.5363,0.5582,0.4278
1973-03-01,-0.005193,-0.0047566493143208,0.008515933554817274,7.1692,0.5917,0.5512,0.5724,0.4515,0.574,0.5787,0.8634,0.5774,0.7945,0.5736,0.5847,0.4561
1973-04-01,-0.044664,-0.004329416094268673,0.008470539735099336,7.3242,0.6087,0.5641,0.5878,0.4562,0.5907,0.5993,0.8676,0.591,0.8043,0.5882,0.5979,0.4684
1973-05-01,-0.01915,-0.007109665665013924,0.00829517821782178,7.2438,0.5998,0.55,0.6009,0.4496,0.5637,0.5978,0.8757,0.5807,0.7868,0.5811,0.6003,0.4574
1973-06-01,-0.010278,-0.01135510619498416,0.008204898026315787,7.1732,0.5877,0.5468,0.5928,0.4323,0.5519,0.5994,0.8874,0.5678,0.7851,0.5728,0.6008,0.4484
1973-07-01,0.034028,-0.011197934923464091,0.008144298360655736,7.4603,0.6162,0.5759,0.6222,0.4696,0.5769,0.62,0.8879,0.5996,0.8051,0.592,0.6219,0.473
1973-08-01,-0.037944,-0.018472673292446763,0.008228885620915035,7.0643,0.5857,0.5442,0.5571,0.4329,0.5611,0.5803,0.8618,0.5685,0.7823,0.5656,0.5819,0.4429
1973-09-01,0.035219,-0.005645042466283457,0.008078485342019544,7.4109,0.6122,0.5675,0.5978,0.4602,0.585,0.6096,0.8829,0.6004,0.819,0.5852,0.6136,0.4775
1973-10-01,-0.006488,-0.00445120777264493,0.008166603896103897,7.1573,0.5926,0.5493,0.5584,0.4288,0.5772,0.5778,0.8512,0.5751,0.8471,0.5616,0.5793,0.4589
1973-11-01,-0.11372,-0.0004610382430283748,0.00811917799352751,7.2978,0.6127,0.5628,0.578,0.4422,0.5914,0.5998,0.8451,0.5964,0.8501,0.5664,0.5888,0.4641
1973-12-01,0.012371,-0.01911951265460594,0.007726148387096776,7.0872,0.5846,0.5459,0.6145,0.4262,0.551,0.5835,0.8845,0.5712,0.8153,0.4962,0.5743,0.44
1974-01-01,-0.01452,-0.007043770212059979,0.0077410836012861755,7.1367,0.5802,0.5442,0.6048,0.4475,0.5774,0.5881,0.8833,0.5841,0.8112,0.4914,0.5734,0.4511
1974-02-01,-0.004308,-0.01007076879731965,0.007669733974358976,6.9883,0.5665,0.5363,0.5941,0.4383,0.5535,0.5646,0.8892,0.5759,0.8057,0.4747,0.5605,0.429
1974-03-01,-0.027618,-0.006885333202832699,0.0076314664536741225,6.9938,0.5668,0.5338,0.5976,0.4313,0.5563,0.5751,0.8817,0.5724,0.8035,0.4762,0.5587,0.4404
1974-04-01,-0.043249,-0.01547177786023471,0.007519207006369428,6.9306,0.5664,0.5259,0.6006,0.4225,0.5449,0.5513,0.8874,0.5699,0.804,0.467,0.5598,0.4309
1974-05-01,-0.034396,-0.017731675701715598,0.007358038095238098,6.6674,0.5307,0.5027,0.5895,0.4004,0.51,0.4995,0.894,0.5472,0.8054,0.4356,0.5464,0.406
1974-06-01,-0.020316,-0.009858788825931563,0.007225905063291141,6.6967,0.5315,0.5036,0.5927,0.4008,0.4978,0.488,0.8993,0.5562,0.8213,0.4425,0.5481,0.4149
1974-07-01,-0.082698,-0.009317857497885433,0.00713902208201893,6.672,0.5264,0.4976,0.5833,0.3982,0.4901,0.4883,0.9064,0.5561,0.8208,0.4421,0.5483,0.4144
1974-08-01,-0.089177,-0.014136873695129015,0.006856515723270442,6.1185,0.4638,0.4438,0.5635,0.3534,0.4182,0.3942,0.9118,0.5227,0.7976,0.3756,0.5044,0.3695
1974-09-01,-0.123511,-0.028135845469244254,0.006555470219435739,6.1454,0.4585,0.4431,0.603,0.3561,0.4159,0.3637,0.9031,0.5435,0.7988,0.3673,0.5118,0.3806
1974-10-01,0.160013,-0.01954527254752313,0.006149012500000003,5.9706,0.4165,0.428,0.627,0.326,0.3741,0.3267,0.9153,0.5344,0.8487,0.3372,0.4974,0.3393
1974-11-01,-0.050788,0.011661855338510406,0.006628339563862931,6.6724,0.4913,0.4856,0.6109,0.4263,0.4831,0.4368,0.9222,0.5515,0.932,0.3976,0.5392,0.3959
1974-12-01,-0.023421,-3.6432217754698414e-5,0.006450027950310561,5.9479,0.4238,0.4229,0.5687,0.3415,0.4152,0.3498,0.918,0.4988,0.8711,0.3458,0.4589,0.3334
1975-01-01,0.11661,-0.003308488677807381,0.006357547987616101,5.9439,0.42,0.4205,0.5762,0.3425,0.406,0.349,0.9191,0.5043,0.8695,0.3447,0.4465,0.3456
1975-02-01,0.06166,0.011564744389156126,0.006697833333333336,7.2417,0.5478,0.5328,0.6491,0.4447,0.5546,0.4878,0.9035,0.6249,0.8826,0.472,0.691,0.4509
1975-03-01,0.019714,0.02007409704239363,0.006866947692307694,7.2732,0.5495,0.5372,0.6232,0.4368,0.5434,0.5126,0.9016,0.6188,0.879,0.4436,0.7942,0.4333
1975-04-01,0.045324,0.005229227238400718,0.00690635582822086,7.2805,0.5447,0.5352,0.6248,0.4318,0.5436,0.5033,0.898,0.6212,0.8851,0.4443,0.8003,0.4482
1975-05-01,0.046793,0.0063706496621581295,0.007023840978593274,7.4134,0.5595,0.5404,0.6249,0.4455,0.5473,0.5233,0.9033,0.6288,0.8552,0.4636,0.8743,0.4473
1975-06-01,0.04182,0.02329607582384674,0.007145088414634148,7.3941,0.551,0.5382,0.6137,0.4405,0.5445,0.5286,0.918,0.6153,0.8292,0.4578,0.9128,0.4445
1975-07-01,-0.069604,0.026515041416630962,0.007250483282674774,7.2467,0.5344,0.5254,0.5888,0.4208,0.5348,0.5096,0.9099,0.6108,0.8242,0.4383,0.922,0.4277
1975-08-01,-0.020463,0.006732413375233264,0.007017590909090911,7.3056,0.5525,0.535,0.617,0.449,0.5582,0.5129,0.9049,0.6195,0.7978,0.4701,0.8335,0.4552
1975-09-01,-0.03705,0.004112837169062189,0.006934567975830818,7.4127,0.5563,0.547,0.6368,0.4567,0.5867,0.5152,0.901,0.6403,0.8181,0.4759,0.8147,0.464
1975-10-01,0.059555,0.0028421552515496946,0.0068020843373494,7.2432,0.546,0.535,0.6248,0.437,0.5646,0.5061,0.9012,0.6203,0.8367,0.4469,0.7644,0.4602
1975-11-01,0.024489,0.018995404866351463,0.006960501501501504,7.4715,0.5783,0.5536,0.6452,0.4683,0.5863,0.5148,0.9057,0.6372,0.8206,0.4691,0.8149,0.4775
1975-12-01,-0.014585,0.008440642952903263,0.007012982035928146,7.4897,0.57,0.5551,0.64,0.461,0.5906,0.5231,0.9027,0.6375,0.8245,0.4732,0.8343,0.4777
1976-01-01,0.115343,0.017396277255937443,0.006948510447761197,7.5496,0.5755,0.5622,0.651,0.4777,0.6021,0.5272,0.9031,0.6382,0.8375,0.4769,0.8065,0.4917
1976-02-01,-0.010456,0.017216721417078047,0.007271113095238099,7.5336,0.5712,0.5514,0.6323,0.4516,0.5833,0.5186,0.9163,0.6245,0.8794,0.4562,0.8823,0.4665
1976-03-01,0.02924,0.012329900550436134,0.00721851038575668,7.5451,0.5715,0.5576,0.6356,0.4568,0.5956,0.5188,0.9089,0.637,0.8843,0.4516,0.8532,0.4742
1976-04-01,-0.01361,0.014379885570810515,0.007283662721893493,7.4904,0.5594,0.5547,0.6321,0.4427,0.5913,0.5129,0.9173,0.6202,0.885,0.4505,0.8594,0.4649
1976-05-01,-0.012316,0.009151169303426509,0.007222029498525075,7.4821,0.5684,0.5547,0.6406,0.4513,0.5905,0.4994,0.9135,0.6212,0.8807,0.4505,0.8506,0.4607
1976-06-01,0.040259,-0.001425396056322232,0.007164564705882354,7.4912,0.5691,0.5517,0.6514,0.4447,0.5969,0.5058,0.9087,0.6291,0.8882,0.4472,0.8419,0.4565
1976-07-01,-0.011502,0.006392008289864997,0.007261615835777126,7.6296,0.5709,0.5642,0.6578,0.4539,0.6241,0.527,0.9294,0.6194,0.8848,0.4654,0.8484,0.4843
1976-08-01,-0.003101,0.003275065045858923,0.007206751461988304,7.4839,0.5539,0.5573,0.6519,0.4488,0.598,0.5127,0.9127,0.6246,0.8691,0.4451,0.8473,0.4625
1976-09-01,0.020221,0.005659734017015321,0.00717669970845481,7.3821,0.555,0.549,0.6431,0.4284,0.582,0.5007,0.9132,0.6136,0.8685,0.4326,0.8483,0.4477
1976-10-01,-0.024611,0.0021284716161918773,0.007214619186046511,7.3751,0.5572,0.5428,0.6288,0.4302,0.587,0.4979,0.9259,0.6002,0.8751,0.4352,0.8413,0.4535
1976-11-01,-0.005141,0.00012794490136963703,0.007122371014492753,7.7285,0.5828,0.5772,0.6825,0.4749,0.6271,0.5343,0.912,0.6412,0.8744,0.471,0.8592,0.4919
1976-12-01,0.049775,0.006983141432338175,0.007086927745664739,7.4256,0.5492,0.5416,0.6612,0.4287,0.6027,0.5028,0.9092,0.619,0.8686,0.4389,0.8586,0.4451
1977-01-01,-0.053654,0.01194504705538554,0.007209948126801151,7.5961,0.5649,0.5632,0.6566,0.4538,0.612,0.5132,0.93,0.6211,0.9011,0.4535,0.8461,0.4806
1977-02-01,-0.019238,-0.008162322396596517,0.00703505172413793,7.6028,0.5745,0.5672,0.687,0.4588,0.6126,0.53,0.91,0.6183,0.8682,0.4582,0.8497,0.4683
1977-03-01,-0.016002,-0.0010388662837910706,0.006959770773638968,7.8642,0.5958,0.5908,0.7175,0.4774,0.648,0.5544,0.9047,0.6609,0.8896,0.4858,0.8474,0.4919
1977-04-01,-0.003159,0.001155162598921095,0.006894165714285714,7.7942,0.588,0.5844,0.7091,0.479,0.6265,0.5512,0.9077,0.6463,0.8873,0.4717,0.8557,0.4873
1977-05-01,-0.018864,0.0012615413631973838,0.006865524216524216,7.8448,0.5947,0.5853,0.7181,0.4865,0.6345,0.5572,0.9012,0.6535,0.8877,0.4822,0.8507,0.4932
1977-06-01,0.044076,-0.0003118683125713615,0.006792428977272725,7.7968,0.5834,0.5814,0.718,0.4767,0.6326,0.5551,0.9013,0.6596,0.8867,0.477,0.851,0.474
1977-07-01,-0.019453,0.0025224754169961964,0.006898048158640225,7.6683,0.5783,0.5778,0.7017,0.4665,0.6251,0.5278,0.9052,0.6301,0.8908,0.456,0.839,0.47
1977-08-01,-0.01651,-0.004883292287287519,0.006823610169491525,7.8499,0.5872,0.593,0.723,0.4774,0.6429,0.555,0.9054,0.6567,0.8922,0.4789,0.8505,0.4877
1977-09-01,-0.005225,5.704847770907495e-6,0.006757881690140845,7.8564,0.5939,0.5859,0.724,0.4799,0.6304,0.5596,0.907,0.6589,0.8889,0.482,0.8592,0.4867
1977-10-01,-0.046284,-0.005363032181709965,0.00672422191011236,7.751,0.5817,0.578,0.7195,0.4698,0.6202,0.5404,0.905,0.65,0.8939,0.4578,0.8589,0.4758
1977-11-01,0.031852,-0.009420398868913916,0.00657573949579832,7.8531,0.5875,0.5752,0.731,0.4844,0.6084,0.5672,0.8936,0.6831,0.8885,0.473,0.8783,0.4829
1977-12-01,0.00057,-0.0017845499345163596,0.006646343575418996,7.9112,0.594,0.6013,0.7361,0.4871,0.6437,0.5612,0.9023,0.659,0.8932,0.488,0.8604,0.4849
1978-01-01,-0.065543,-0.010151227326045701,0.006629417827298052,7.7822,0.5815,0.5808,0.7267,0.4652,0.6338,0.5531,0.9077,0.6475,0.8879,0.4706,0.8528,0.4746
1978-02-01,-0.02116,-0.00995935575476082,0.006428938888888891,7.7924,0.5632,0.5758,0.7196,0.4821,0.6059,0.56,0.887,0.6802,0.8898,0.4715,0.8837,0.4736
1978-03-01,0.022325,-0.008965914388784751,0.006352515235457066,7.8108,0.5764,0.5791,0.719,0.4739,0.5977,0.5592,0.8988,0.6808,0.8983,0.4721,0.8896,0.4659
1978-04-01,0.083664,-0.0063225555115378985,0.006396638121546963,7.9657,0.6068,0.5953,0.7421,0.485,0.6266,0.5721,0.8987,0.6839,0.905,0.4744,0.8814,0.4944
1978-05-01,0.008319,-0.0020939049876705198,0.006609495867768597,8.1051,0.627,0.6226,0.7825,0.4824,0.7141,0.5782,0.9165,0.6518,0.9181,0.4894,0.8184,0.5041
1978-06-01,-0.021678,-0.0030769340608671008,0.0066141923076923105,7.9845,0.6089,0.6137,0.7674,0.4802,0.708,0.5643,0.9195,0.6368,0.9119,0.4809,0.8038,0.4891
1978-07-01,0.051574,-0.004522380390836753,0.006536679452054797,7.9972,0.6127,0.6167,0.7671,0.4808,0.6977,0.5636,0.9154,0.6492,0.9161,0.4775,0.8096,0.4908
1978-08-01,0.028041,0.00015052446890462736,0.006659732240437161,8.267,0.6399,0.6334,0.8085,0.5061,0.755,0.6134,0.924,0.6561,0.9195,0.4995,0.7962,0.5154
1978-09-01,-0.010763,0.003856693064653176,0.006717991825613082,8.2414,0.6429,0.6341,0.8137,0.5,0.7652,0.6176,0.9132,0.6428,0.9255,0.4937,0.7783,0.5144
1978-10-01,-0.09577,-0.0074846410013430596,0.006670489130434785,8.1493,0.6327,0.6286,0.7956,0.4931,0.7505,0.6025,0.9198,0.6379,0.923,0.4964,0.7727,0.4965
1978-11-01,0.019971,-0.013450067732902539,0.006392872628726291,7.9223,0.6062,0.6012,0.757,0.4704,0.7016,0.5437,0.9374,0.6276,0.9258,0.4687,0.8127,0.47
1978-12-01,0.009627,-0.002975710116085117,0.0064295702702702705,7.8533,0.5997,0.5896,0.7619,0.4665,0.7128,0.5511,0.93,0.6177,0.9138,0.4644,0.7832,0.4626
1979-01-01,0.034897,-0.013084795347758313,0.006438188679245283,8.0657,0.6244,0.6146,0.7932,0.4843,0.7277,0.571,0.9255,0.6326,0.9253,0.4879,0.797,0.4822
1979-02-01,-0.036349,-0.004110247055081014,0.006514690860215055,8.2652,0.6486,0.6416,0.8158,0.494,0.7751,0.6054,0.9134,0.6587,0.9174,0.5044,0.7828,0.508
1979-03-01,0.050061,-0.014023133263974466,0.006399774798927615,8.0833,0.6285,0.6196,0.7959,0.4824,0.7496,0.5767,0.9237,0.6443,0.9152,0.4798,0.7831,0.4845
1979-04-01,-0.003917,-0.005042452927018331,0.006516516042780749,8.3163,0.6554,0.6454,0.8241,0.4997,0.7877,0.6294,0.909,0.6593,0.9084,0.5147,0.7646,0.5186
1979-05-01,-0.024818,-0.010400508608959145,0.006488693333333334,8.2725,0.6562,0.652,0.826,0.4811,0.7787,0.6228,0.9016,0.6604,0.9054,0.504,0.773,0.5113
1979-06-01,0.032124,-0.0015793832318206017,0.006405430851063831,8.276,0.6483,0.6364,0.8098,0.5014,0.7789,0.6101,0.9058,0.6664,0.9039,0.5138,0.7822,0.519
1979-07-01,0.003951,0.003424706352223197,0.0064736498673740065,8.1913,0.6394,0.6464,0.818,0.4827,0.7793,0.6067,0.8982,0.6538,0.9191,0.4938,0.7546,0.4993
1979-08-01,0.054165,-0.007137769664542586,0.006466976190476191,8.2303,0.6442,0.6455,0.8255,0.4829,0.7894,0.6153,0.9054,0.6513,0.9189,0.4865,0.7611,0.5043
1979-09-01,-0.006284,-0.005562191204514404,0.006592828496042216,8.3812,0.6673,0.6518,0.8312,0.5041,0.803,0.6537,0.8842,0.6745,0.911,0.5104,0.7756,0.5144
1979-10-01,-0.07386,-0.009095766149693436,0.006558942105263158,8.3337,0.6676,0.6548,0.8281,0.4796,0.8029,0.654,0.8757,0.6729,0.9142,0.5038,0.764,0.5161
1979-11-01,0.044077,-0.030495151198389987,0.0063478687664042,8.2212,0.6437,0.6426,0.8224,0.4826,0.7902,0.6193,0.9044,0.657,0.9246,0.487,0.7497,0.4977
1979-12-01,0.00844,0.00016382511203348976,0.006446636125654452,8.3287,0.6669,0.656,0.8457,0.4979,0.8004,0.6522,0.8525,0.6866,0.8307,0.5188,0.8015,0.5195
1980-01-01,0.051808,-0.004153388499185234,0.006451840731070497,8.396,0.6742,0.6674,0.8448,0.5044,0.8001,0.6587,0.8597,0.6915,0.8464,0.5231,0.7998,0.5259
1980-02-01,-0.005389,-0.018745417643462377,0.006569955729166667,8.5388,0.7042,0.6851,0.8652,0.5119,0.7983,0.6878,0.817,0.7129,0.8517,0.5483,0.8196,0.5368
1980-03-01,-0.106418,-0.015032130059129484,0.0065388935064935065,8.6476,0.7185,0.6884,0.8704,0.5198,0.8031,0.7095,0.8245,0.7304,0.8365,0.5567,0.8367,0.5531
1980-04-01,0.030294,-0.020016930166400396,0.006246259067357513,8.3259,0.6522,0.6382,0.8322,0.4815,0.8133,0.6486,0.8536,0.7087,0.8859,0.494,0.7996,0.5181
1980-05-01,0.04296,0.034105526813726195,0.006308397932816539,8.4852,0.6829,0.6744,0.8647,0.4988,0.796,0.6834,0.8118,0.7341,0.8803,0.4974,0.8262,0.5352
1980-06-01,0.021622,0.020241031910434883,0.006402860824742269,8.6574,0.6955,0.6978,0.8745,0.5137,0.8045,0.6948,0.8085,0.7495,0.9119,0.5133,0.8477,0.5457
1980-07-01,0.0621,0.021364274247726116,0.006441984575835476,8.6088,0.6983,0.6825,0.8669,0.5076,0.7963,0.685,0.8115,0.7421,0.9168,0.5131,0.8479,0.5408
1980-08-01,0.008154,-0.007133147002915373,0.006584697435897436,8.8115,0.7115,0.6869,0.8771,0.5274,0.8062,0.7251,0.8188,0.755,0.931,0.53,0.883,0.5595
1980-09-01,0.021535,-0.007044082965102933,0.006588710997442456,8.6519,0.7069,0.6991,0.8642,0.4984,0.7751,0.7006,0.8195,0.7319,0.9156,0.5094,0.8891,0.5421
1980-10-01,0.010309,-0.0032672065673452436,0.006626839285714287,8.7494,0.7214,0.6951,0.8772,0.5197,0.7765,0.7106,0.8209,0.7326,0.9032,0.5279,0.9082,0.5561
1980-11-01,0.10041,-0.002173115184018951,0.006636208651399492,8.7612,0.7198,0.7048,0.88,0.5184,0.7732,0.7204,0.8265,0.7289,0.8941,0.5269,0.9127,0.5555
1980-12-01,-0.040234,0.0015461340751457373,0.006874213197969544,8.6908,0.7556,0.713,0.8816,0.5126,0.7206,0.7054,0.7883,0.7225,0.8498,0.5216,0.9552,0.5646
1981-01-01,-0.05647,0.004505772980031046,0.006754951898734179,8.5688,0.7216,0.7084,0.8731,0.4932,0.7252,0.6922,0.8017,0.7132,0.8422,0.5032,0.9442,0.5506
1981-02-01,0.010867,-0.0018185630309063405,0.006595292929292931,8.5763,0.7046,0.6903,0.8582,0.4974,0.7632,0.7026,0.8599,0.706,0.8231,0.5041,0.9272,0.5397
1981-03-01,0.027585,-0.00885337456872748,0.0066060528967254424,8.5359,0.714,0.6881,0.8595,0.4874,0.7525,0.6977,0.8486,0.7078,0.813,0.4991,0.9342,0.534
1981-04-01,-0.032311,0.009316013175331884,0.00665876381909548,8.4056,0.7145,0.6849,0.8647,0.4727,0.7197,0.6814,0.8224,0.7032,0.7819,0.4911,0.9457,0.5234
1981-05-01,-0.004261,-0.010528927013427383,0.00656109523809524,8.4067,0.7021,0.6875,0.8525,0.4814,0.7374,0.6824,0.8454,0.699,0.7586,0.49,0.9436,0.5268
1981-06-01,-0.019755,-0.0010360627250776103,0.006534040000000002,8.3857,0.7009,0.6776,0.8547,0.4805,0.736,0.6805,0.8471,0.7065,0.7516,0.4852,0.9422,0.5229
1981-07-01,-0.012786,-0.002386276598439733,0.006468481296758107,8.2845,0.6931,0.6611,0.8429,0.4579,0.7381,0.6712,0.8528,0.7027,0.7296,0.4721,0.9428,0.5202
1981-08-01,-0.06794,-0.008917749588011854,0.006420584577114428,8.4299,0.6975,0.6748,0.854,0.4838,0.749,0.682,0.8723,0.7052,0.7469,0.4902,0.9428,0.5314
1981-09-01,-0.063266,-0.018211979761369994,0.00623606699751861,8.3005,0.6739,0.649,0.8211,0.47,0.7513,0.674,0.8858,0.6942,0.7663,0.4686,0.9363,0.51
1981-10-01,0.039715,-0.013261095686479037,0.006064032178217822,8.3197,0.6651,0.6548,0.8097,0.4597,0.7425,0.6779,0.8966,0.712,0.7914,0.4708,0.9454,0.4938
1981-11-01,0.031727,0.013079577541948434,0.006147120987654322,8.4999,0.6825,0.6679,0.8461,0.484,0.7578,0.7078,0.9066,0.6974,0.8088,0.4897,0.9269,0.5244
1981-12-01,-0.037759,0.036871392970314505,0.006210125615763547,8.6857,0.711,0.6895,0.8604,0.5003,0.77,0.7195,0.9041,0.7013,0.8396,0.5094,0.9339,0.5467
1982-01-01,-0.024067,0.007422975265494454,0.006102093366093367,8.0016,0.6458,0.6303,0.817,0.4484,0.7461,0.6416,0.8871,0.6784,0.6797,0.4516,0.9055,0.4701
1982-02-01,-0.058441,0.00599562682803757,0.006028149509803922,8.249,0.6737,0.6558,0.823,0.4747,0.7581,0.6461,0.8927,0.701,0.7406,0.4852,0.8956,0.5025
1982-03-01,-0.016005,0.00315088867196812,0.005870523227383863,7.8768,0.6384,0.6115,0.7618,0.4432,0.7505,0.5886,0.8686,0.7217,0.7095,0.4409,0.8776,0.4645
1982-04-01,0.03175,0.011340348914874916,0.0058171682926829275,7.6599,0.6249,0.5911,0.7445,0.4174,0.7361,0.5633,0.8694,0.7046,0.6858,0.4215,0.8671,0.4342
1982-05-01,-0.040805,0.016234896482993963,0.005880265206812653,7.8346,0.6338,0.6135,0.7683,0.4369,0.7445,0.5888,0.8707,0.709,0.7053,0.434,0.8829,0.4469
1982-06-01,-0.026379,0.011948218115991205,0.00576695145631068,7.3987,0.5906,0.5725,0.7099,0.4059,0.7224,0.5218,0.8743,0.6783,0.6618,0.4048,0.8386,0.4178
1982-07-01,-0.029799,0.0037586748396786617,0.005689116222760291,7.1969,0.5873,0.5532,0.669,0.3994,0.7069,0.4747,0.8684,0.6675,0.6597,0.3962,0.8083,0.4063
1982-08-01,0.116902,0.013354053731187664,0.0056033961352657015,6.7408,0.542,0.5033,0.5969,0.3559,0.6697,0.419,0.8556,0.6552,0.649,0.3494,0.7882,0.3566
1982-09-01,0.002896,0.03524683010721899,0.005871585542168676,8.1272,0.6513,0.6376,0.7792,0.4679,0.7676,0.6168,0.903,0.7029,0.8028,0.4573,0.8516,0.4892
1982-10-01,0.108763,0.031568011831636135,0.005864432692307692,7.6172,0.6016,0.5955,0.7351,0.4123,0.7422,0.5554,0.8831,0.6837,0.7386,0.4178,0.8166,0.4353
1982-11-01,0.039854,0.03562445980023866,0.006111191846522783,7.9616,0.6282,0.6135,0.7758,0.4204,0.7572,0.6211,0.9011,0.6929,0.7818,0.4291,0.8932,0.4473
1982-12-01,0.010535,0.026763578270844607,0.006191916267942585,8.1656,0.6332,0.6296,0.7979,0.4472,0.7701,0.6467,0.9113,0.7061,0.8073,0.4528,0.9017,0.4617
1983-01-01,0.028593,0.026206161672922314,0.006202281622911697,8.0569,0.6314,0.6291,0.7873,0.4322,0.7644,0.6193,0.912,0.6898,0.8102,0.434,0.8859,0.4613
1983-02-01,0.018833,0.015145310219521986,0.006255592857142858,8.0562,0.6329,0.6241,0.7869,0.4368,0.7625,0.6194,0.9138,0.6841,0.8076,0.4456,0.8862,0.4563
1983-03-01,0.02927,0.023782362821753892,0.006285467933491688,7.9579,0.6212,0.6095,0.7808,0.4268,0.7568,0.6175,0.9074,0.6736,0.7988,0.4275,0.8922,0.4458
1983-04-01,0.069419,0.010781346644377897,0.006339933649289101,7.9806,0.6268,0.6094,0.7841,0.4228,0.7629,0.6202,0.9163,0.6656,0.8069,0.4253,0.8922,0.4481
1983-05-01,-0.012787,0.016315818732898783,0.006489056737588653,8.2171,0.653,0.6377,0.8164,0.4438,0.7534,0.6775,0.9206,0.6837,0.8005,0.4551,0.9113,0.4641
1983-06-01,0.03007,0.0028303118030371583,0.006443594339622642,8.1569,0.6387,0.6338,0.8106,0.4428,0.7593,0.6549,0.9183,0.686,0.7867,0.449,0.9106,0.4662
1983-07-01,-0.037938,0.00582719349734162,0.006499185882352942,8.015,0.6361,0.62,0.806,0.4253,0.7391,0.6512,0.9176,0.6653,0.7576,0.4341,0.9126,0.4501
1983-08-01,0.008464,-0.009992759116569773,0.00639487323943662,8.1255,0.6323,0.6288,0.8088,0.4418,0.7678,0.657,0.9143,0.6939,0.77,0.4389,0.9129,0.459
1983-09-01,0.006505,-0.004830660373112399,0.006399718969555036,8.0685,0.6347,0.625,0.8128,0.4253,0.7569,0.6525,0.9197,0.6794,0.7578,0.4435,0.9144,0.4465
1983-10-01,-0.020708,0.0020635254709373127,0.006399964953271029,8.1995,0.6494,0.6358,0.8192,0.4555,0.7602,0.6613,0.9328,0.6771,0.7659,0.4504,0.9142,0.4777
1983-11-01,0.016246,-0.005945571037534052,0.006336776223776225,7.9679,0.6209,0.6153,0.7923,0.4284,0.7528,0.6411,0.9182,0.6701,0.7335,0.4292,0.9185,0.4476
1983-12-01,-0.012749,-0.0032553050752631143,0.00635982093023256,7.9049,0.6205,0.6092,0.8043,0.4241,0.7447,0.6333,0.9243,0.6483,0.7312,0.4235,0.9045,0.437
1984-01-01,-0.011198,-0.007396314680091687,0.006315484918793505,8.0449,0.6383,0.6225,0.8113,0.4342,0.7548,0.661,0.9334,0.6555,0.7361,0.4346,0.9114,0.4518
1984-02-01,-0.041634,-0.0012544138187294742,0.006274944444444447,8.0984,0.6375,0.6226,0.8182,0.4385,0.7555,0.6555,0.9309,0.6744,0.7451,0.4423,0.9137,0.4642
1984-03-01,0.010195,-0.0053712241265804865,0.006164300230946884,8.0791,0.6154,0.6172,0.8129,0.4349,0.787,0.6642,0.9232,0.6875,0.7294,0.4418,0.9117,0.4539
1984-04-01,-0.000519,-0.007114075823698534,0.0061735875576036875,8.0232,0.6155,0.6107,0.815,0.4218,0.7746,0.6569,0.9292,0.6727,0.7229,0.4395,0.9172,0.4472
