date,y_true,fcast_ew,hmean,nr_ew,dy,ep,dpayr,svar,bmr,ntis,tbl,lty,ltr,dfr,dfy,inf
1974-05-01,-0.034396,0.0027477190870115985,0.007358038095238098,12,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1974-06-01,-0.020316,0.004260048730876836,0.007225905063291141,12,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1974-07-01,-0.082698,0.004109412032981959,0.00713902208201893,12,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1974-08-01,-0.089177,0.0031356476191076524,0.006856515723270442,12,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1974-09-01,-0.123511,0.0006911193367098923,0.006555470219435739,12,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1974-10-01,0.160013,0.00011577584030330447,0.006149012500000003,12,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1974-11-01,-0.050788,0.0049560581482849435,0.006628339563862931,12,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1974-12-01,-0.023421,0.00441959536690642,0.006450027950310561,12,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1975-01-01,0.11661,0.004055550116239622,0.006357547987616101,12,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1975-02-01,0.06166,0.005254835720724372,0.006697833333333336,12,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1975-03-01,0.019714,0.007051116156296658,0.006866947692307694,12,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1975-04-01,0.045324,0.005064475318080093,0.00690635582822086,12,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1975-05-01,0.046793,0.005354375665632125,0.007023840978593274,12,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1975-06-01,0.04182,0.00760486003615433,0.007145088414634148,12,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1975-07-01,-0.069604,0.00775070369967016,0.007250483282674774,12,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1975-08-01,-0.020463,0.005143969475762155,0.007017590909090911,12,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1975-09-01,-0.03705,0.004774805585091603,0.006934567975830818,12,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1975-10-01,0.059555,0.005104683690973987,0.0068020843373494,12,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1975-11-01,0.024489,0.007086477392086141,0.006960501501501504,12,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1975-12-01,-0.014585,0.005550472848164869,0.007012982035928146,12,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1976-01-01,0.115343,0.006691587747237088,0.006948510447761197,12,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1976-02-01,-0.010456,0.0068305656790153225,0.007271113095238099,12,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1976-03-01,0.02924,0.006503879956308841,0.00721851038575668,12,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1976-04-01,-0.01361,0.006880323826030578,0.007283662721893493,12,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1976-05-01,-0.012316,0.006402684814544492,0.007222029498525075,12,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1976-06-01,0.040259,0.005143403425172486,0.007164564705882354,12,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1976-07-01,-0.011502,0.006199174510371078,0.007261615835777126,12,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1976-08-01,-0.003101,0.005724309960699859,0.007206751461988304,12,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1976-09-01,0.020221,0.0061912906187012754,0.00717669970845481,12,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1976-10-01,-0.024611,0.0059301312564357216,0.007214619186046511,12,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1976-11-01,-0.005141,0.005910057834767633,0.007122371014492753,12,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1976-12-01,0.049775,0.0067709030283915625,0.007086927745664739,12,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1977-01-01,-0.053654,0.0074592229211953515,0.007209948126801151,12,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1977-02-01,-0.019238,0.004589904561495157,0.00703505172413793,12,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1977-03-01,-0.016002,0.0055940196576423845,0.006959770773638968,12,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1977-04-01,-0.003159,0.005643013307765488,0.006894165714285714,12,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1977-05-01,-0.018864,0.005864051197238742,0.006865524216524216,12,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1977-06-01,0.044076,0.00572336115657604,0.006792428977272725,12,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1977-07-01,-0.019453,0.006376983448253774,0.006898048158640225,12,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1977-08-01,-0.01651,0.005193516498481991,0.006823610169491525,12,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1977-09-01,-0.005225,0.006227226242621737,0.006757881690140845,12,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1977-10-01,-0.046284,0.005521236639795805,0.00672422191011236,12,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1977-11-01,0.031852,0.004923664150678088,0.00657573949579832,12,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1977-12-01,0.00057,0.0059850802565225335,0.006646343575418996,12,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1978-01-01,-0.065543,0.0047392835500912195,0.006629417827298052,12,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1978-02-01,-0.02116,0.004886436127013235,0.006428938888888891,12,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1978-03-01,0.022325,0.0047567753000407895,0.006352515235457066,12,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1978-04-01,0.083664,0.005028244850358252,0.006396638121546963,12,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1978-05-01,0.008319,0.005450147222657179,0.006609495867768597,12,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1978-06-01,-0.021678,0.005212487975011213,0.0066141923076923105,12,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1978-07-01,0.051574,0.004645899048560625,0.006536679452054797,12,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1978-08-01,0.028041,0.005484592240603905,0.006659732240437161,12,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1978-09-01,-0.010763,0.005967788583078826,0.006717991825613082,12,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1978-10-01,-0.09577,0.0047466189008057115,0.006670489130434785,12,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1978-11-01,0.019971,0.0036965478033044023,0.006392872628726291,12,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1978-12-01,0.009627,0.005011363369417257,0.0064295702702702705,12,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1979-01-01,0.034897,0.0039947694717229875,0.006438188679245283,12,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1979-02-01,-0.036349,0.005111623629125259,0.006514690860215055,12,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1979-03-01,0.050061,0.0034616635223611984,0.006399774798927615,12,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1979-04-01,-0.003917,0.00454011750575594,0.006516516042780749,12,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1979-05-01,-0.024818,0.0036940140262659263,0.006488693333333334,12,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1979-06-01,0.032124,0.004664591014835256,0.006405430851063831,12,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1979-07-01,0.003951,0.005376776221546889,0.0064736498673740065,12,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1979-08-01,0.054165,0.004045004912888978,0.006466976190476191,12,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1979-09-01,-0.006284,0.004495110836916127,0.006592828496042216,12,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1979-10-01,-0.07386,0.004125094319949212,0.006558942105263158,12,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1979-11-01,0.044077,0.0007827634106767877,0.0063478687664042,12,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1979-12-01,0.00844,0.0049796732525332075,0.006446636125654452,12,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1980-01-01,0.051808,0.004325725155607908,0.006451840731070497,12,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1980-02-01,-0.005389,0.0021070377980954252,0.006569955729166667,12,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1980-03-01,-0.106418,0.0025262110833940087,0.0065388935064935065,12,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1980-04-01,0.030294,0.00045620229555542666,0.006246259067357513,12,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1980-05-01,0.04296,0.007895668163145637,0.006308397932816539,12,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1980-06-01,0.021622,0.006442930809161804,0.006402860824742269,12,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1980-07-01,0.0621,0.007009968802650459,0.006441984575835476,12,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1980-08-01,0.008154,0.004151991982650983,0.006584697435897436,12,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1980-09-01,0.021535,0.0045469524084358805,0.006588710997442456,12,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1980-10-01,0.010309,0.00449871658312996,0.006626839285714287,12,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1980-11-01,0.10041,0.004201487413701595,0.006636208651399492,12,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1980-12-01,-0.040234,0.005495693672323595,0.006874213197969544,12,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1981-01-01,-0.05647,0.005547519313820107,0.006754951898734179,12,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1981-02-01,0.010867,0.004003007219504694,0.006595292929292931,12,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1981-03-01,0.027585,0.003199205431477508,0.0066060528967254424,12,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1981-04-01,-0.032311,0.005821576999891521,0.00665876381909548,12,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1981-05-01,-0.004261,0.003390287409133063,0.00656109523809524,12,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1981-06-01,-0.019755,0.005290709118667632,0.006534040000000002,12,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1981-07-01,-0.012786,0.003773232088750435,0.006468481296758107,12,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1981-08-01,-0.06794,0.0031944832951606404,0.006420584577114428,12,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1981-09-01,-0.063266,0.0020200153796332723,0.00623606699751861,12,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1981-10-01,0.039715,0.002607281254607293,0.006064032178217822,12,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1981-11-01,0.031727,0.0059586862209117,0.006147120987654322,12,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1981-12-01,-0.037759,0.008749279127445974,0.006210125615763547,12,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1982-01-01,-0.024067,0.00355298478238591,0.006102093366093367,12,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1982-02-01,-0.058441,0.004562377949118078,0.006028149509803922,12,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1982-03-01,-0.016005,0.003932556877873007,0.005870523227383863,12,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1982-04-01,0.03175,0.004376148609948663,0.0058171682926829275,12,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1982-05-01,-0.040805,0.005433730166366342,0.005880265206812653,12,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1982-06-01,-0.026379,0.00400817930963016,0.00576695145631068,12,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1982-07-01,-0.029799,0.003143693397137831,0.005689116222760291,12,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1982-08-01,0.116902,0.004127747512622876,0.0056033961352657015,12,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1982-09-01,0.002896,0.00718163147569452,0.005871585542168676,12,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1982-10-01,0.108763,0.007001804889576829,0.005864432692307692,12,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1982-11-01,0.039854,0.007989724789136404,0.006111191846522783,12,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1982-12-01,0.010535,0.006733213337786366,0.006191916267942585,12,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1983-01-01,0.028593,0.00765277406954614,0.006202281622911697,12,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1983-02-01,0.018833,0.006310870004161453,0.006255592857142858,12,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1983-03-01,0.02927,0.007730926779793429,0.006285467933491688,12,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1983-04-01,0.069419,0.006176847818034302,0.006339933649289101,12,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1983-05-01,-0.012787,0.007309231148431535,0.006489056737588653,12,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1983-06-01,0.03007,0.004963110623747495,0.006443594339622642,12,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1983-07-01,-0.037938,0.005823511655647255,0.006499185882352942,12,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1983-08-01,0.008464,0.004220862176548712,0.00639487323943662,12,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1983-09-01,0.006505,0.0052083633688877785,0.006399718969555036,12,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1983-10-01,-0.020708,0.0062814411425966,0.006399964953271029,12,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1983-11-01,0.016246,0.0047289163790853374,0.006336776223776225,12,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1983-12-01,-0.012749,0.0054545707192917665,0.00635982093023256,12,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1984-01-01,-0.011198,0.0048507594234279494,0.006315484918793505,12,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1984-02-01,-0.041634,0.005506807312377134,0.006274944444444447,12,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1984-03-01,0.010195,0.004422957625853616,0.006164300230946884,12,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1984-04-01,-0.000519,0.004495258728955434,0.0061735875576036875,12,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1984-05-01,-0.061231,0.004654996942857116,0.006158202298850575,12,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1984-06-01,0.015137,0.0033753856457445276,0.006003639908256882,12,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1984-07-01,-0.021265,0.0054060478454378,0.006024540045766591,12,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1984-08-01,0.104238,0.006484662148488151,0.005962235159817353,12,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1984-09-01,-0.008364,0.006245942683095113,0.006186097949886106,12,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1984-10-01,-0.005269,0.006250664638494855,0.006153029545454547,12,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1984-11-01,-0.019841,0.006739242732870626,0.006127129251700681,12,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1984-12-01,0.018256,0.006101158492385243,0.006068377828054299,12,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1985-01-01,0.070468,0.006560742937690934,0.006095889390519188,12,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1985-02-01,0.007666,0.007635622125849814,0.0062408716216216225,12,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1985-03-01,-0.006436,0.005237211625249284,0.006244074157303372,12,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1985-04-01,-0.009904,0.0066659780609968486,0.006215643497757849,12,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1985-05-01,0.05554,0.006511169960892563,0.006179581655480985,12,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1985-06-01,0.009465,0.008356361650748672,0.006289761160714287,12,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1985-07-01,-0.008821,0.006949078080822502,0.006296832962138086,12,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1985-08-01,-0.012673,0.006113764696462905,0.0062632377777777784,12,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1985-09-01,-0.038748,0.006931944791250905,0.006221250554323726,12,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1985-10-01,0.039079,0.006299792564267911,0.006121761061946904,12,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1985-11-01,0.065387,0.007080590011621913,0.006194514348785873,12,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1985-12-01,0.042056,0.007424677977416806,0.006324894273127754,12,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1986-01-01,-0.001794,0.007704812361389482,0.006403424175824177,12,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1986-02-01,0.070925,0.0064197595409917485,0.006385447368421054,12,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1986-03-01,0.050532,0.009052545663557931,0.006526671772428885,12,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1986-04-01,-0.019348,0.009048377314511304,0.006622753275109172,12,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1986-05-01,0.050126,0.007247254690346742,0.006566172113289762,12,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1986-06-01,0.010844,0.006131159667917773,0.006660867391304349,12,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1986-07-01,-0.062741,0.007815408018312693,0.006669941431670284,12,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1986-08-01,0.069217,0.006154714458602557,0.006519701298701301,12,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1986-09-01,-0.087843,0.00777782020300804,0.006655116630669549,12,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1986-10-01,0.052038,0.005913624308979116,0.0064514568965517265,12,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1986-11-01,0.020276,0.00690848101274542,0.006549492473118282,12,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1986-12-01,-0.031413,0.006984950850457594,0.006578948497854078,12,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1987-01-01,0.130283,0.006731889254161312,0.006497595289079229,12,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1987-02-01,0.037578,0.007257418815411473,0.006762094017094017,12,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1987-03-01,0.022036,0.006517751048829651,0.006827799573560767,12,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1987-04-01,-0.013745,0.006229155258164878,0.006860157446808511,12,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1987-05-01,0.004728,0.005517232385980908,0.006816409766454352,12,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1987-06-01,0.04634,0.0059259058193410425,0.006811985169491525,12,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1987-07-01,0.045043,0.006426351707335091,0.006895553911205074,12,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1987-08-01,0.034508,0.006078421566546872,0.006976033755274261,12,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1987-09-01,-0.02664,0.00610485785792523,0.007033995789473684,12,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1987-10-01,-0.220295,0.005156848525037885,0.006963252100840337,12,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1987-11-01,-0.087874,0.00876764880313747,0.006486819706498952,12,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1987-12-01,0.070422,0.005309233173392089,0.0062894121338912135,12,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1988-01-01,0.038812,0.005726077874422927,0.006423300626304802,12,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1988-02-01,0.044545,0.006197741146648211,0.006490777083333334,12,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1988-03-01,-0.035447,0.005964737757045919,0.006569891891891892,12,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1988-04-01,0.006116,0.005323463291039239,0.006482719917012448,12,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1988-05-01,0.003412,0.0051778308261408185,0.006481960662525881,12,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1988-06-01,0.042576,0.005198152324952413,0.006475617768595041,12,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1988-07-01,-0.009358,0.006178101739326034,0.0065500515463917525,12,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1988-08-01,-0.037588,0.00516130964805244,0.006517318930041152,12,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
