date,y_true,fcast_ridge,hmean,nr_ridge,dy,ep,dpayr,svar,bmr,ntis,tbl,lty,ltr,dfr,dfy,inf
1973-12-01,0.012371,-0.01961438276300863,0.007726148387096776,12.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1974-01-01,-0.01452,-0.00364802448283143,0.0077410836012861755,12.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1974-02-01,-0.004308,-0.0067974117858642605,0.007669733974358976,12.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1974-03-01,-0.027618,-0.004655187373420925,0.0076314664536741225,12.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1974-04-01,-0.043249,-0.012237630084283973,0.007519207006369428,12.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1974-05-01,-0.034396,-0.014478008455314464,0.007358038095238098,12.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1974-06-01,-0.020316,-0.006412266587859492,0.007225905063291141,12.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1974-07-01,-0.082698,-0.004705973475026511,0.00713902208201893,12.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1974-08-01,-0.089177,-0.00922379247552511,0.006856515723270442,12.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1974-09-01,-0.123511,-0.024205691681251498,0.006555470219435739,12.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1974-10-01,0.160013,-0.020165463716028845,0.006149012500000003,12.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1974-11-01,-0.050788,0.024653322945686694,0.006628339563862931,12.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1974-12-01,-0.023421,0.0070633566650877815,0.006450027950310561,12.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1975-01-01,0.11661,0.003396172500702445,0.006357547987616101,12.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1975-02-01,0.06166,0.013250381654538226,0.006697833333333336,12.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1975-03-01,0.019714,0.02323323831048552,0.006866947692307694,12.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1975-04-01,0.045324,0.0063856299899499435,0.00690635582822086,12.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1975-05-01,0.046793,0.005879404695365036,0.007023840978593274,12.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1975-06-01,0.04182,0.02187892884920637,0.007145088414634148,12.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1975-07-01,-0.069604,0.024398852607862297,0.007250483282674774,12.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1975-08-01,-0.020463,0.0051374974706087945,0.007017590909090911,12.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1975-09-01,-0.03705,0.0037509715533980475,0.006934567975830818,12.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1975-10-01,0.059555,0.00450526462211773,0.0068020843373494,12.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1975-11-01,0.024489,0.0181167083707955,0.006960501501501504,12.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1975-12-01,-0.014585,0.007112851100704169,0.007012982035928146,12.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1976-01-01,0.115343,0.014708616825872697,0.006948510447761197,12.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1976-02-01,-0.010456,0.014496947033702063,0.007271113095238099,12.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1976-03-01,0.02924,0.010362580224334693,0.00721851038575668,12.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1976-04-01,-0.01361,0.012322200150356582,0.007283662721893493,12.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1976-05-01,-0.012316,0.00773293412209305,0.007222029498525075,12.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1976-06-01,0.040259,-0.0017702710679771598,0.007164564705882354,12.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1976-07-01,-0.011502,0.004592577657252694,0.007261615835777126,12.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1976-08-01,-0.003101,0.001654620360311145,0.007206751461988304,12.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1976-09-01,0.020221,0.00388650241721689,0.00717669970845481,12.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1976-10-01,-0.024611,0.00031567226945384565,0.007214619186046511,12.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1976-11-01,-0.005141,-0.0011293272255905795,0.007122371014492753,12.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1976-12-01,0.049775,0.004865399652098567,0.007086927745664739,12.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1977-01-01,-0.053654,0.009347379510700147,0.007209948126801151,12.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1977-02-01,-0.019238,-0.009786417333266136,0.00703505172413793,12.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1977-03-01,-0.016002,-0.002588690268827419,0.006959770773638968,12.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1977-04-01,-0.003159,-0.0012552264389467812,0.006894165714285714,12.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1977-05-01,-0.018864,-0.0005331635352634283,0.006865524216524216,12.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1977-06-01,0.044076,-0.002270125997872088,0.006792428977272725,12.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1977-07-01,-0.019453,0.0013585403069159285,0.006898048158640225,12.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1977-08-01,-0.01651,-0.006076514449871249,0.006823610169491525,12.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1977-09-01,-0.005225,-0.0005694895052324993,0.006757881690140845,12.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1977-10-01,-0.046284,-0.005533571934600794,0.00672422191011236,12.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1977-11-01,0.031852,-0.009626632023256898,0.00657573949579832,12.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1977-12-01,0.00057,-0.0009379360052088881,0.006646343575418996,12.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1978-01-01,-0.065543,-0.009808749213866205,0.006629417827298052,12.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1978-02-01,-0.02116,-0.009169159322560278,0.006428938888888891,12.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1978-03-01,0.022325,-0.008358052889865655,0.006352515235457066,12.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1978-04-01,0.083664,-0.0051231432603678325,0.006396638121546963,12.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1978-05-01,0.008319,-0.0009867558205364198,0.006609495867768597,12.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1978-06-01,-0.021678,-0.0013685390685631315,0.0066141923076923105,12.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1978-07-01,0.051574,-0.00307716014097598,0.006536679452054797,12.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1978-08-01,0.028041,0.0007727597053311342,0.006659732240437161,12.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1978-09-01,-0.010763,0.0045747009799049655,0.006717991825613082,12.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1978-10-01,-0.09577,-0.0053444248512568154,0.006670489130434785,12.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1978-11-01,0.019971,-0.011392087852386112,0.006392872628726291,12.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1978-12-01,0.009627,-2.6776865591566362e-5,0.0064295702702702705,12.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1979-01-01,0.034897,-0.010329869322268662,0.006438188679245283,12.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1979-02-01,-0.036349,-0.0013293927667918264,0.006514690860215055,12.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1979-03-01,0.050061,-0.011095448768728524,0.006399774798927615,12.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1979-04-01,-0.003917,-0.0025582997755414392,0.006516516042780749,12.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1979-05-01,-0.024818,-0.006854175047267676,0.006488693333333334,12.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1979-06-01,0.032124,0.0001986922455997119,0.006405430851063831,12.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1979-07-01,0.003951,0.0041763173556574286,0.0064736498673740065,12.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1979-08-01,0.054165,-0.002141924513742446,0.006466976190476191,12.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1979-09-01,-0.006284,0.006499530070736633,0.006592828496042216,12.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1979-10-01,-0.07386,0.00646031756824298,0.006558942105263158,12.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1979-11-01,0.044077,-0.012036960573502432,0.0063478687664042,12.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1979-12-01,0.00844,0.006381739576199847,0.006446636125654452,12.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1980-01-01,0.051808,0.006358539676134769,0.006451840731070497,12.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1980-02-01,-0.005389,0.006359048609037009,0.006569955729166667,12.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1980-03-01,-0.106418,0.0063439898638132,0.0065388935064935065,12.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1980-04-01,0.030294,-0.010048632626245679,0.006246259067357513,12.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1980-05-01,0.04296,0.014130181872318145,0.006308397932816539,12.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1980-06-01,0.021622,0.011091822864420833,0.006402860824742269,12.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1980-07-01,0.0621,0.011414294265919575,0.006441984575835476,12.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1980-08-01,0.008154,-0.004709534349600385,0.006584697435897436,12.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1980-09-01,0.021535,-0.003565052592688172,0.006588710997442456,12.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1980-10-01,0.010309,-0.0018511406986419859,0.006626839285714287,12.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1980-11-01,0.10041,-0.001487634138804345,0.006636208651399492,12.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1980-12-01,-0.040234,0.0022571084825478483,0.006874213197969544,12.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1981-01-01,-0.05647,0.004315335269120384,0.006754951898734179,12.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1981-02-01,0.010867,0.00040667498555663163,0.006595292929292931,12.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1981-03-01,0.027585,-0.0026540574427847733,0.0066060528967254424,12.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1981-04-01,-0.032311,0.005820037702929342,0.00665876381909548,12.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1981-05-01,-0.004261,-0.0009408948094795744,0.00656109523809524,12.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1981-06-01,-0.019755,0.004443673552842871,0.006534040000000002,12.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1981-07-01,-0.012786,-2.71325568140439e-5,0.006468481296758107,12.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1981-08-01,-0.06794,-0.0022491914624554153,0.006420584577114428,12.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1981-09-01,-0.063266,-0.009038385882462571,0.00623606699751861,12.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1981-10-01,0.039715,-0.0069859691390483005,0.006064032178217822,12.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1981-11-01,0.031727,0.01153857374159696,0.006147120987654322,12.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1981-12-01,-0.037759,0.02688757996446987,0.006210125615763547,12.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1982-01-01,-0.024067,0.001069940517454709,0.006102093366093367,12.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1982-02-01,-0.058441,0.004491937297205713,0.006028149509803922,12.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1982-03-01,-0.016005,0.0034055062354556424,0.005870523227383863,12.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1982-04-01,0.03175,0.005613017073330032,0.0058171682926829275,12.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1982-05-01,-0.040805,0.008309881104268986,0.005880265206812653,12.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1982-06-01,-0.026379,0.004452945701208378,0.00576695145631068,12.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1982-07-01,-0.029799,0.0019915836716494027,0.005689116222760291,12.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1982-08-01,0.116902,0.0058977045472698095,0.0056033961352657015,12.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1982-09-01,0.002896,0.015458630193682633,0.005871585542168676,12.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1982-10-01,0.108763,0.01325521780631203,0.005864432692307692,12.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1982-11-01,0.039854,0.02069677435245079,0.006111191846522783,12.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1982-12-01,0.010535,0.016209895266045684,0.006191916267942585,12.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1983-01-01,0.028593,0.018182489504012002,0.006202281622911697,12.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1983-02-01,0.018833,0.009924269430909073,0.006255592857142858,12.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1983-03-01,0.02927,0.01612665199533226,0.006285467933491688,12.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1983-04-01,0.069419,0.00873618157749588,0.006339933649289101,12.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1983-05-01,-0.012787,0.015374808091431755,0.006489056737588653,12.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1983-06-01,0.03007,0.001924427047643892,0.006443594339622642,12.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1983-07-01,-0.037938,0.005644106052626928,0.006499185882352942,12.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1983-08-01,0.008464,-0.005245265470777053,0.00639487323943662,12.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1983-09-01,0.006505,0.0005892129386952961,0.006399718969555036,12.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1983-10-01,-0.020708,0.00629168200241833,0.006399964953271029,12.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1983-11-01,0.016246,-0.0007511066441946004,0.006336776223776225,12.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1983-12-01,-0.012749,0.0019214610639771183,0.00635982093023256,12.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1984-01-01,-0.011198,-0.0013315694663405724,0.006315484918793505,12.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1984-02-01,-0.041634,0.0022064342723648513,0.006274944444444447,12.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1984-03-01,0.010195,-0.002726380074185404,0.006164300230946884,12.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1984-04-01,-0.000519,-0.004001053268547442,0.0061735875576036875,12.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1984-05-01,-0.061231,-0.003095044180851574,0.006158202298850575,12.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1984-06-01,0.015137,-0.010471954571337448,0.006003639908256882,12.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1984-07-01,-0.021265,0.0038060219232084486,0.006024540045766591,12.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1984-08-01,0.104238,0.011856951050958643,0.005962235159817353,12.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1984-09-01,-0.008364,0.008983951777502693,0.006186097949886106,12.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1984-10-01,-0.005269,0.009705315362752511,0.006153029545454547,12.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1984-11-01,-0.019841,0.012153799466990136,0.006127129251700681,12.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1984-12-01,0.018256,0.008166609596555848,0.006068377828054299,12.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1985-01-01,0.070468,0.011326968397872075,0.006095889390519188,12.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1985-02-01,0.007666,0.01826046933852902,0.0062408716216216225,12.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1985-03-01,-0.006436,0.0012480748903522382,0.006244074157303372,12.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1985-04-01,-0.009904,0.012340082640532093,0.006215643497757849,12.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1985-05-01,0.05554,0.013062308498166081,0.006179581655480985,12.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1985-06-01,0.009465,0.027211963400406398,0.006289761160714287,12.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1985-07-01,-0.008821,0.016671666576512187,0.006296832962138086,12.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1985-08-01,-0.012673,0.009648896362655214,0.0062632377777777784,12.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1985-09-01,-0.038748,0.014683874384447917,0.006221250554323726,12.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1985-10-01,0.039079,0.01103000189387811,0.006121761061946904,12.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1985-11-01,0.065387,0.015596302350133066,0.006194514348785873,12.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1985-12-01,0.042056,0.01893680619811405,0.006324894273127754,12.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1986-01-01,-0.001794,0.019930851665038243,0.006403424175824177,12.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1986-02-01,0.070925,0.01118248231925491,0.006385447368421054,12.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1986-03-01,0.050532,0.027255481319067153,0.006526671772428885,12.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1986-04-01,-0.019348,0.02554214671739881,0.006622753275109172,12.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1986-05-01,0.050126,0.015300109207701971,0.006566172113289762,12.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1986-06-01,0.010844,0.00788143860176351,0.006660867391304349,12.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1986-07-01,-0.062741,0.016807148173096986,0.006669941431670284,12.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1986-08-01,0.069217,0.009812201300648986,0.006519701298701301,12.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1986-09-01,-0.087843,0.017369786518041604,0.006655116630669549,12.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1986-10-01,0.052038,0.007015767577094446,0.0064514568965517265,12.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1986-11-01,0.020276,0.012608261493543459,0.006549492473118282,12.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1986-12-01,-0.031413,0.011967153022356358,0.006578948497854078,12.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1987-01-01,0.130283,0.014550202663616119,0.006497595289079229,12.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1987-02-01,0.037578,0.012387005249329685,0.006762094017094017,12.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1987-03-01,0.022036,0.010626624390811835,0.006827799573560767,12.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1987-04-01,-0.013745,0.00784342795288215,0.006860157446808511,12.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1987-05-01,0.004728,-0.0009367454058054137,0.006816409766454352,12.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1987-06-01,0.04634,0.004280718902078653,0.006811985169491525,12.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1987-07-01,0.045043,0.007201493469399753,0.006895553911205074,12.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1987-08-01,0.034508,0.0038238600029740126,0.006976033755274261,12.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1987-09-01,-0.02664,0.0007024975642872658,0.007033995789473684,12.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1987-10-01,-0.220295,-0.006867165273787525,0.006963252100840337,12.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
